,H,I,O
1983-06-21,337.53476442321517,397.05000179241796,129.77372481473998
1983-06-22,337.5775349568523,527.2776152914145,208.33189278978506
1983-06-23,337.6141444351175,584.8365585593774,254.55710923940373
1983-06-24,337.64380258922375,588.900781492375,283.34809268046047
1983-06-25,337.65966919795864,515.1631302160307,290.60297342164114
1983-06-26,337.67311799672336,472.5898376998335,292.02425773355094
1983-06-27,337.68827525319995,467.0594636735835,292.9365036507968
1983-06-28,337.697145723052,423.9399580662691,297.7184162437248
1983-06-29,337.7073338212885,417.2209582694674,295.25043390266643
1983-06-30,337.7255611391974,466.2479898681633,294.8580830056931
1983-07-01,337.7394275737426,457.6621496854148,297.76489222221596
1983-07-02,337.7666271255199,545.6914169480423,334.33128965906496
1983-07-03,337.790952223681,587.1455489681691,420.9185007716063
1983-07-04,337.79672701938927,532.626620178466,511.8671662309481
1983-07-05,337.7912909819116,486.7120443197531,554.2815407184816
1983-07-06,337.78432626739027,480.1462286266911,552.2132662162193
1983-07-07,337.7772329587223,475.46246983474623,552.0334608529031
1983-07-08,337.77386695675114,498.25182376781316,555.5914285291454
1983-07-09,337.7712039725991,514.2554025656859,555.9125318475927
1983-07-10,337.75960611785797,461.8564158980658,553.418530232757
1983-07-11,337.7308234546581,324.64844773810023,542.4980319281804
1983-07-12,337.7120470226031,323.3972084174427,450.4370368117509
1983-07-13,337.71836969646654,436.37340863450913,387.367159313462
1983-07-14,337.7282187942904,472.13983582336516,375.0027878700889
1983-07-15,337.7369686767227,472.7482003715759,368.58558833941186
1983-07-16,337.7407807168838,436.9521666079435,369.0841870114089
1983-07-17,337.7401747604381,393.2363026695708,370.06843388873637
1983-07-18,337.7465717894213,421.9470457691179,369.91032817554526
1983-07-19,337.7510385329457,421.18487841877874,373.6593649312373
1983-07-20,337.75278050615145,405.53822177166046,386.84866305469535
1983-07-21,337.7556112578873,413.35651001669015,387.8774078485708
1983-07-22,337.7489351327514,354.3557057442953,389.1018791810422
1983-07-23,337.7301675848948,250.4605824908835,385.6894660975804
1983-07-24,337.7278282446263,314.2225137348557,385.7620433331647
1983-07-25,337.7264909010079,344.37151600736445,329.0823136523537
1983-07-26,337.72804132001494,343.39448864672175,285.03787633240876
1983-07-27,337.73982894481827,387.0324507588515,283.0259783274867
1983-07-28,337.7543171901932,420.7914450301427,261.8199391853735
1983-07-29,337.76573468919946,406.22061026459284,321.57910668954116
1983-07-30,337.76997126023525,386.8369381963661,364.16919945734037
1983-07-31,337.76823091198355,362.09475916673273,365.0125122697185
1983-08-01,337.7642271151453,337.4324284217409,366.9151882675471
1983-08-02,337.7626586705584,344.2913005614842,366.0540002230263
1983-08-03,337.76469607630537,370.5035802058189,365.9174201566228
1983-08-04,337.7605082589872,340.18673191915514,367.0099114980531
1983-08-05,337.74975774736083,284.7423241304069,365.35291138494244
1983-08-06,337.7391424112481,261.7756490284946,365.1059380651856
1983-08-07,337.7247552394198,226.4414876839208,350.468889204286
1983-08-08,337.7125299741472,215.6156393963236,298.7743317948591
1983-08-09,337.7111292702395,253.09526291998787,260.38076533975055
1983-08-10,337.71466372428944,279.9051572910725,244.36933826558052
1983-08-11,337.7194626841322,290.6994673438863,242.16294062517284
1983-08-12,337.7103958838528,202.3296441669699,242.30735118614322
1983-08-13,337.7062132950224,198.0378488676251,241.1239638795882
1983-08-14,337.70209634395985,196.10373792235166,241.93291865050506
1983-08-15,337.69650679565314,185.90987014616678,240.1960701058835
1983-08-16,337.68891163715716,167.5889537652228,241.9095163982932
1983-08-17,337.68659575236427,195.81845976728044,241.89859255985223
1983-08-18,337.6776113009199,163.42719882086578,242.09913641883188
1983-08-19,337.67617888403237,200.03632484386128,241.8866558220242
1983-08-20,337.6540532945496,78.35188448210994,243.31097119033234
1983-08-21,337.6820053469157,359.6788196922883,241.17507329849332
1983-08-22,337.6876086840726,327.342367238068,242.0382431342859
1983-08-23,337.68375499821906,251.85343903027018,241.33799162185383
1983-08-24,337.67967504093815,218.14295834811736,230.14732152752083
1983-08-25,337.67663317278084,205.43835479267017,237.3832959198072
1983-08-26,337.6739351964875,206.77036027776802,246.18862722833083
1983-08-27,337.67460684209294,234.80957095380893,255.9996256920844
1983-08-28,337.6902433015648,350.531961802824,254.69930022041885
1983-08-29,337.6981831665892,346.8476818294415,254.07092283566502
1983-08-30,337.70459513515203,334.88361639052,254.04571127638437
1983-08-31,337.6923740023525,206.74854058788125,254.42966589954216
1983-09-01,337.6745081123545,116.09136059489832,245.17644272114313
1983-09-02,337.67280223703426,180.3715888526766,243.88509440221605
1983-09-03,337.66626881455045,175.0076057882779,255.91734277354027
1983-09-04,337.65074793735147,119.76373232004634,255.26056654472023
1983-09-05,337.6473168631283,173.51259966148834,198.04571594088236
1983-09-06,337.6381814553092,129.80839865154815,243.03744461361836
1983-09-07,337.63406361609435,168.72273672913602,239.20946184743477
1983-09-08,337.6625725410079,398.4453801055289,238.2541407886715
1983-09-09,337.6686649311884,344.87217732163094,238.19936455478074
1983-09-10,337.66900216113004,284.51380536548265,236.38513909420962
1983-09-11,337.6331798387863,19.56475404193543,237.8289094454342
1983-09-12,337.6380446587467,179.4833736275848,235.62200919484806
1983-09-13,337.6458117062703,263.67767603129863,234.77239111947816
1983-09-14,337.6398122398391,207.14767620823477,236.08485593082912
1983-09-15,337.6468397100143,270.6870511633772,238.54422781418103
1983-09-16,337.64614938002086,247.601012946197,244.53501209451207
1983-09-17,337.63705296791255,186.26592937571272,256.1578862311449
1983-09-18,337.61667196358076,92.33702833821744,253.57713415284368
1983-09-19,337.5998464882944,75.30331196277955,248.52459025744886
1983-09-20,337.5886571995573,102.26219987778089,237.8774462956049
1983-09-21,337.5844493593921,153.51309261077162,230.4906818095853
1983-09-22,337.5824207544205,185.2648569473578,231.76783140529807
1983-09-23,337.57806059479384,184.07179732314262,239.31319635094778
1983-09-24,337.57602023218135,203.82470888347837,256.3663291233103
1983-09-25,337.5695856319123,192.05078530534942,256.06986718190876
1983-09-26,337.56324741679856,187.03723890529312,244.11336557011919
1983-09-27,337.55956873678974,195.67602364995923,234.81991223194305
1983-09-28,337.5545094215191,185.45406798041415,240.51539391941535
1983-09-29,337.54463320363845,152.63584649332304,244.73275726582747
1983-09-30,337.54062174515474,180.3616305967817,250.3819692629886
1983-10-01,337.54993877887557,282.0470560447749,232.28842782709813
1983-10-02,337.5623680027872,334.9504549631482,230.01621057592916
1983-10-03,337.5696566135578,321.756760241491,231.87738497348707
1983-10-04,337.5718856774695,283.8498423628416,232.11568700810054
1983-10-05,337.5753771949508,276.2424815030524,224.70627594009872
1983-10-06,337.5687188966815,201.4437711249072,213.31477275996647
1983-10-07,337.58069329996096,288.0527889617675,222.81556612461102
1983-10-08,337.583852797629,270.9219557454405,226.70581121429007
1983-10-09,337.5834275449716,242.22528046402516,227.07068178029127
1983-10-10,337.58870773289783,268.2001354325539,226.00351983505746
1983-10-11,337.5906038592938,256.0639404037949,226.9567165851285
1983-10-12,337.6035809861378,324.79563209198,226.76795259417457
1983-10-13,337.62561345307023,412.9749234868616,225.7713940783612
1983-10-14,337.63678023182797,377.19111940745444,227.01582660938755
1983-10-15,337.65752088626937,427.07676990921385,241.4929693348103
1983-10-16,337.6694689413454,397.5607394952364,245.71990145515556
1983-10-17,337.67016099526364,313.96288061239295,260.91174262446435
1983-10-18,337.68773762908296,399.68807724324324,272.616862940174
1983-10-19,337.7056892031792,446.2948201443651,318.61741869219406
1983-10-20,337.710875644335,408.78218429393496,376.80617707748297
1983-10-21,337.7086532499751,375.56009117662046,380.75849932053546
1983-10-22,337.7057912552194,359.65138100129303,380.11651563108967
1983-10-23,337.70399633493895,359.721659667285,379.0934542557597
1983-10-24,337.70131350683727,353.42511630279415,380.86094531341894
1983-10-25,337.6967146362277,339.0563462060957,380.1199942948049
1983-10-26,337.69452404969536,348.6238879591554,379.97827309570084
1983-10-27,337.69494886532533,369.75160083077503,379.01187420755554
1983-10-28,337.68800803836746,329.3905725188499,380.967306077544
1983-10-29,337.68235897064886,322.1682882496014,379.1890801466224
1983-10-30,337.6785629633009,330.9868378073645,389.0635395592349
1983-10-31,337.67461983613117,338.60767046326185,382.5673815906535
1983-11-01,337.6716885816754,344.86021714359015,380.1946522196509
1983-11-02,337.670397559395,356.9672893191898,379.0600089906624
1983-11-03,337.6643395572077,330.05050879031523,382.75884418785074
1983-11-04,337.6501791063522,266.0602835328,358.45801641899385
1983-11-05,337.6428056960556,269.86446645145713,327.7948492851116
1983-11-06,337.63792349999505,271.39381782403836,325.2294357901732
1983-11-07,337.6375551614627,300.4352939634794,324.0066497476793
1983-11-08,337.63210024904015,278.3263822777434,326.8222996991404
1983-11-09,337.63402090810104,318.02076885234374,299.37049947183795
1983-11-10,337.63370682718414,303.7282763335245,274.34418089418875
1983-11-11,337.63005869344056,262.33879719619034,273.2503407154023
1983-11-12,337.6237552587054,227.05251890055064,273.1382729040361
1983-11-13,337.62066980369383,233.69299410548265,273.90562348292366
1983-11-14,337.6162769137405,228.12046663392633,272.17842168268356
1983-11-15,337.61359431629364,236.2813678798237,273.8200287004364
1983-11-16,337.6115743820801,244.83191501323364,272.12430425318047
1983-11-17,337.6127982240097,268.99662028486756,273.7623023510524
1983-11-18,337.6098366237891,252.17586579741376,273.1198657359739
1983-11-19,337.61476672519393,297.0734966650943,273.7769392356829
1983-11-20,337.6312546803392,392.4711658098048,274.58033761536905
1983-11-21,337.6238609265877,274.65782626424874,277.18849207942304
1983-11-22,337.6321950872862,331.03151665658993,273.16411385407724
1983-11-23,337.64535496650876,384.20953659348595,274.66922310378135
1983-11-24,337.6234142184119,174.84400081034184,272.0036704842368
1983-11-25,337.6261836679369,251.66624509596627,302.8920352563632
1983-11-26,337.6406892207275,378.59752978837156,322.72307148443315
1983-11-27,337.64815998805216,395.500139881634,327.50103596700734
1983-11-28,337.6518007099268,379.38083718290835,320.6829876937667
1983-11-29,337.64415375209643,295.9774085775047,350.56542488487173
1983-11-30,337.6300039761516,235.66972280533034,374.9822714935447
1983-12-01,337.6179122204699,237.44047498354354,376.8248058938688
1983-12-02,337.6073911315537,249.69006795587651,379.69285768960134
1983-12-03,337.60501138792966,309.7459507771689,372.4459312667654
1983-12-04,337.5983591721059,302.52729273678295,372.9774973093687
1983-12-05,337.5920336757333,301.84125340892706,370.2521243365203
1983-12-06,337.58599334474565,301.9742747161069,370.02071390705447
1983-12-07,337.5777316653698,287.26877453318434,370.9666979052237
1983-12-08,337.56857603018267,275.68299990750063,369.20353026536145
1983-12-09,337.5615752181768,284.22470486450675,369.904780944784
1983-12-10,337.55700575487776,304.2120497741751,369.9255863088076
1983-12-11,337.5540552490662,323.20436235032565,369.9306388879036
1983-12-12,337.54847695174794,313.6104458965473,368.1938849957779
1983-12-13,337.5393926275992,285.6203085131294,369.94146668508154
1983-12-14,337.5319785719554,286.0542936007438,370.90973527606104
1983-12-15,337.52486434649813,288.7846204009476,371.89944125230556
1983-12-16,337.51938429519055,301.15619382188663,370.118269445802
1983-12-17,337.5123135921911,294.85481466568916,370.9469545314666
1983-12-18,337.505895325471,296.9561770042838,370.07247635081626
1983-12-19,337.4998539807285,299.8943887674461,370.9124061371967
1983-12-20,337.49313859744575,297.1084664881455,371.0019083538602
1983-12-21,337.48614942807734,294.09845751913156,369.1779850348915
1983-12-22,337.4791197784731,291.69612849405104,370.85509675576765
1983-12-23,337.4750392743034,311.00370343744174,369.0914981040875
1983-12-24,337.46395296448594,271.7434800567621,369.1381508587669
1983-12-25,337.4580934935051,289.9602385481413,367.11887452494375
1983-12-26,337.4548197017972,313.69928668310484,370.59543955496935
1983-12-27,337.4491951095494,309.77219223547934,369.1469256216493
1983-12-28,337.44022435892595,285.15268226209486,367.26196823584814
1983-12-29,337.42771975675777,250.5800551281453,367.1368769086032
1983-12-30,337.4193546408027,263.5531290603068,366.96837215411387
1983-12-31,337.4115554861527,272.483084566567,365.1354909986629
1984-01-01,337.40458079242387,280.9281609891833,370.4798384206596
1984-01-02,337.3976738001009,287.4689911996788,365.4380809931232
1984-01-03,337.38943239708374,278.7844228812212,367.8138884677503
1984-01-04,337.37737130256477,251.21804526791266,368.0759943292503
1984-01-05,337.36850585476947,261.1575777049116,369.80552302062216
1984-01-06,337.3582169320261,256.7972408150033,369.99817193610284
1984-01-07,337.35035482261026,269.6727058611857,341.5582950469628
1984-01-08,337.3432412675245,264.82695573912207,342.895129105518
1984-01-09,337.3360864209859,263.0777984741146,339.33265668157
1984-01-10,337.32607177042007,241.53125950595617,339.0995189486063
1984-01-11,337.31786136655364,244.3117803980255,337.1669320065985
1984-01-12,337.31065374138797,251.2872423648467,341.5712715036222
1984-01-13,337.30445825164264,262.1061105041779,319.94193194652263
1984-01-14,337.2998910893045,264.1921815808731,288.8411648509443
1984-01-15,337.29566787994304,250.76949011357274,289.9473686379418
1984-01-16,337.29129919645806,244.74889178917667,288.1834136256123
1984-01-17,337.2863608132337,237.49195298993854,287.1234182060717
1984-01-18,337.28123676985723,232.73489786071852,287.9422543293604
1984-01-19,337.27834447069404,245.90996699222558,287.0352807955184
1984-01-20,337.2764326137557,257.31283552403005,286.04897626785174
1984-01-21,337.27472280740693,262.88806251531315,286.9016706538317
1984-01-22,337.27139612916744,254.92203428231687,286.1021334155734
1984-01-23,337.26664676382177,241.92912909506472,288.8000166698352
1984-01-24,337.261369179559,234.50821581144754,289.0078810812849
1984-01-25,337.2516215499004,201.90450072343634,287.27683472781376
1984-01-26,337.24326182437045,196.6402696752079,287.0407240214247
1984-01-27,337.2373446173446,209.76946938088895,273.21844827096305
1984-01-28,337.2349384861647,231.11423386458566,274.7795735443358
1984-01-29,337.22951327549015,220.79361482656145,274.09971313126243
1984-01-30,337.2249497387831,221.80065523181324,273.0889312107108
1984-01-31,337.2216037664044,229.7688113668461,273.89707090694463
1984-02-01,337.2164188399676,221.3492921383353,274.01934364678664
1984-02-02,337.2119385319359,222.58490999586553,273.99751682398437
